ArticleName,ArticleLink
SIMBA: Asset Shopping Cart Approval,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c062c985db78f0d02c4f9e74f39619c7
SIMBA: Conversion Amounts for Trial Balance,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c88b28c4db1fa0902c4f9e74f39619ab
Zoom: Zoom Rooms User Information,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=063c86cd1b6a3454108915ff034bcb27
SIMBA: Grant Refund Invoice Workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0a31d941dbfcf0d02c4f9e74f39619fb
Box: How much storage space do I get with Box at Penn State?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3412bf6f1ba7601013b599ba234bcb45
Cornerstone: Uploading Course Content,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6bc877c5db1b505029b24a281396195d
Oﬀice 365 Outlook: Adjusting the Default Meeting Duration Time,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6e87ad861b79a45013b599ba234bcbf2
"CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 8 Prescribed, A dditional, and Supporting Courses",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1200835a1b20e05013b599ba234bcb15
OOE: Inviting guests (non-Penn State attendees) to Microsoft Teams meetings,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2d2ca2bddbdc185829b24a2813961951
Data Warehouse: Dickinson School of Law Student Data (student),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2ee56f37db45eb404222778ebf961935
What is the diﬀerence between the license and the media?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=47769188dbe3105429b24a2813961981
Box: I am listed as an Editor in a shared folder. What does that give me rights to do with files?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=68e046ce1b7ff7c47746766dcc4bcb7d
SIMBA: SIMS Integration Fields,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=72eb46b91bc0f01413b599ba234bcbf8
Starfish: Update Meeting Locations in Starfish,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c42385f9db04389029b24a28139619bb
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 3 Program Defi nition,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e2438b961ba0e05013b599ba234bcb50
IST - Reserving a Room,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62dac74ddb81ac107fb5266e1396198f
Ubackup Restore instructions for Windows.,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=92ec59291bc72f40d4eeea0dad4bcb06
Cable TV - Xfinity XR15 - Remote Control Instructions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bed3972adb3060147fb5266e1396196b
ORIS-SIMS: IAF Data Entry - Summary,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c69c39c2dbeabc549cde83aa139619f7
SIMBA: Asset Block,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e2974d461b6f989013b599ba234bcbd6
"Box: Is there a short, easy reference for using Box with Oﬀice Online documents?",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=12d5d1fd1bd270d01b31113fad4bcb5c
Data Warehouse: Interactive Data Dictionary: Search Function,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3207db37db49ab404222778ebf961983
CRCS: Submit a Proposal to Change a Non-Credit Certificate in Curriculum,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=83100b5a1b20e05013b599ba234bcb68
About Data Warehouse,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a80e07b7dbcd6b404222778ebf961904
Data Warehouse: Student-Related Data,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a88323f3db05eb404222778ebf961991
Box: Best Practices for Folder Structure,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=285659711b1670d01b31113fad4bcb15
Contact Center - Turning the Alternate Prompt On or Oﬀ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=61322508db8364d0816667e813961999
2FA: How can I authenticate if I forget to bring my enrolled device to class?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=70318640dbd5bcd07fb5266e139619f6
Web Browser Slowness with ServiceNow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7388002edbc830542c4f9e74f3961994
Unified Communications via Cisco Jabber - Enabling Chat and Calling from O365 Contacts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=83e93ce4db4445509cde83aa139619a9
SIMBA - Common Error Messages in the GM Module,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a9de6d591bdfb010108915ff034bcb86
ORIS-SIMS: IAF Approval Assurance Statements,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e465a8b81be6bc14108915ff034bcbc1
OOE - access to iDashboards reports,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f75209e41b25c4d4ec6a7661cd4bcb43
Unified Communications via Cisco Jabber - Enabling transition of calls between devices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=753eddc4db0364d0816667e8139619a8
ORIS Managed Systems - SIMSReports - Negotiation Manager - IAF Status Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=aa7f9db5dbd278909cde83aa13961999
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 6 Program Bulle tin Outline Step 1,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0e134f161ba0e05013b599ba234bcb85
Canvas: Notices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3c67cca5db6328947fb5266e13961927
Data Warehouse: User Responsibilities,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4ae29bfbdb05ab404222778ebf9619a8
CRCS: Submit a Proposal to Add an Undergraduate Major Program in Curriculum: 6 Program Bulletin Outline Step 1,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4ba2c7121ba0e05013b599ba234bcbfc
Capturing Instructional Content with Video,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=57e23f801be3bc101b31113fad4bcb3c
Zoom: Add Recording Disclaimer to Meetings,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b4f99fbf1baed094108915ff034bcb07
Oﬀice 365 Outlook: Trouble Receiving Meeting Notices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d9cca3b4db9b5c107fb5266e139619ac
Box User Interface FAQ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=db202585db4334149cde83aa13961961
How Do I transfer personal files from my Penn State Box account to a personal Box account,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fb911c1ddb3a24109cde83aa139619c2
Access Accounts: Why Doesn't the Directory Show my Primary Aﬀiliation with the University as Full-T ime Student?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=04a5695a1b1dc8107746766dcc4bcbdc
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 11 Consultation Request,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1b0f3e121b20e05013b599ba234bcbad
CRCS: Submit a Proposal to Add an Undergraduate Major Program in Curriculum: 2 Proposal Initiator and Submitter Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=201c38c41bbbbc14108915ff034bcbf1
CRCS: Submit a Proposal to Add an Undergraduate Major Program in Curriculum: 4 Entrance and Ret ention Policies,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a5f8b2311b58281413b599ba234bcbad
OneDrive: Create a file upload request,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b61b75bb1bfea490108915ff034bcbef
Kaltura: Separating multiple Zoom recording views out of Kaltura media,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b6c7ef3fdba2a4907fb5266e139619ba
Qualtrics: Adding and Editing Questions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=eed879f4dbabac547fb5266e139619ad
Data Warehouse: Training Opportunities,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=070c0450dbd9e3804222778ebf96191b
Two-Factor Authentication: Opt-Out of Sending Usage Date from the Duo Mobile App,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=62a021631b26c014f29e748edc4bcb2a
Participating in Penn State Technology Training,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f97da2f81b052c5013b599ba234bcb21
Canvas: How to Bulk Update Assignment Due/Availability Dates,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=46424fe0db21f85029b24a28139619af
"CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 8 Prescribed, Additi onal, and Supporting Courses",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=672383961ba0e05013b599ba234bcb16
SIMBA: Asset Manual Capitalization Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7b0ec7a2db4b60502c4f9e74f3961984
Box Annotations,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=83510e01db3950d0816667e81396197d
"SIMBA: Asset Origins, Owners, and Acquisition Type",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=aa0e0ba2db4b60502c4f9e74f396190e
Zoom: Participating in a Zoom Meeting Quick Start Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=acde7a43db2b7c909cde83aa13961925
ORIS- SIMS: Email Notification,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fa63d8401b29305013b599ba234bcb4b
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 2 Proposal Initi ator and Submitter Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=097cfaf91b98281413b599ba234bcb33
Can I disable screen-sharing for students in my Zoom class?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5264b57e1b7b0c107746766dcc4bcb13
ORIS Managed Systems - Negotiation Manager - Information Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=61f8b452db9ab0d09cde83aa13961961
Contact Center Best Practice Metrics,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cfb1e904db8364d0816667e81396198e
ORIS - SIMS: How to return an Award IAF to Proposal IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=db566a39db9db45429b24a28139619b5
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 10 Consultation with Required Signatories,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e619fe311b58281413b599ba234bcb1c
Advanced ListServ Topic: Subscriber Renewal and Probe,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fe543d16db74e8d07fb5266e139619e4
Kaltura: How to Mass Publish in MediaSpace,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2801e86ddbbd789029b24a28139619a4
Oﬀice 365 Outlook PC Mac: How Do I Create a Contact Group/Distribution List?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5eacab74db9b5c107fb5266e139619e5
Oﬀice 365: Microsoft Bookings Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6d749fffdbd7f0906ff9e1f5ca961999
2FA: How can I authenticate if my instructor doesn't allow me to use my phone in class?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7540cec8db95bcd07fb5266e13961991
Box: Known Limitations with the Box + Files App Integration,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a3c3ed89db8334149cde83aa1396199c
Qualtrics: Question Types Overview,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cbc471bcdb2bac547fb5266e139619d8
UMG: Change Someone's Role in a User Managed Group (UMG),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=eae1e90b1b294450d4eeea0dad4bcb86
"WebSSO: Identity and Access Management and OIS Security Recommendations - Apps Using Open ID Connect ""mod_auth_openidc"" and Azure SSO",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=157eea92dbee3c946ff9e1f5ca96191d
Top Hat: Secure Attendance,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3648acb41b0f38d01b31113fad4bcb90
ORIS-SIMS: Compliance Checks - Other Notifications,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9a6110cadba23c549cde83aa139619d9
SIMBA - Endowment Budget Document Type,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9e3ec3071bf2f4901b31113fad4bcbbc
ORIS-SIMS: Financial Accounts,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bf2ea53a1bfaf090108915ff034bcb39
Data Warehouse: Student Housing Data (student),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d8feeb88db11a3804222778ebf961921
Kaltura: Embed Channel Playlists,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e598bf0ddbd7505029b24a28139619e0
Box Collections FAQ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=52cf2e89db83b4149cde83aa13961969
Working with Related Records,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=67b8f63cdbc489509cde83aa139619ec
Start or Join a Google Meet Meeting,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=80e6d387db6038907fb5266e139619cd
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 7 Program Bulle tin Outline Step 2,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9d4c36f91b98281413b599ba234bcb36
Cornerstone: Create an Online Course via Module Builder,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d129f74ddb1b505029b24a28139619a1
Data Warehouse: Student Special Population Data (student),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f51b80d0db99e3804222778ebf9619a6
Updating CORE billing/deposit account information in iLab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=098f17e9db1edc94816667e81396196d
ORIS Managed Systems - IAF Data Entry - Disclosures Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=27972982db26bc549cde83aa13961930
Canvas LTI: Learning Pathway,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=535407961b8eff407746766dcc4bcb81
Tips for Making the Most of the Penn State Knowledge Base,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=56f8a3dd1bc4ec9013b599ba234bcbfe
Cornerstone: Create a New Course Version,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=60f8ff09db1b505029b24a28139619d9
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 1 Begin the Pro posal Creation Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=778203de1b60e05013b599ba234bcb8a
CRCS: Submit a Proposal to Drop a Non-Credit Course in Curriculum,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=7f418b121b60e05013b599ba234bcbc8
CRCS: Submit a Proposal to Change an Undergraduate Major Program in Curriculum: 9 Cost Analysis,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=89b9ba751b58281413b599ba234bcb44
UMG: Export a List of Members in a User Managed Group to a Text File,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8c012fdf1be18490d4eeea0dad4bcb9c
ORIS- SIMS: Accessing the IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9002adb3db59f0507fb5266e139619e5
Canvas: Adding YouTube Videos in Canvas,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9e3e2bccdb2854dc7fb5266e139619ba
Guide to Successfully Participating in Video Conferences,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d013a8901b27fc101b31113fad4bcb2f
CRCS: Submit a Proposal to Drop an Undergraduate Major Program in Curriculum: 1 Begin the Propo sal Creation Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d57ebe5e1beca05013b599ba234bcbf6
Canvas LTI: Canvas Sync,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=e223cf9e1b0eff407746766dcc4bcb57
My Vasco(Digipass) Token No Longer Displays a Number When I Press the Button,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0b637bc51ba5c8147746766dcc4bcbf3
ORIS- SIMS: How to request SIMS person profile change,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2aa42b26db7fb0106ff9e1f5ca9619f1
CRCS: Submit a Proposal to Add an Undergraduate Major Program in Curriculum: 7 Program Bulletin Outline Step 2,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5a2c34081bbbbc14108915ff034bcb4e
ORIS- SIMS: Proposal IAF Standard Workflow Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d78562411b4238101b31113fad4bcb1d
PSSUB Support Home,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f0a5ae111b763450108915ff034bcb0d
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 1 Begin the Propos al Creation Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=052e3ada1beca05013b599ba234bcb5f
ORIS Managed Systems - IAF Entry - Investigators Tab - Primary PI Messaging - Fabricated Equipment Question,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=55cb9606db1ebc909cde83aa13961917
Refreshing the Outlook 2013 Oﬀline Address Book,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6d4576354ffba2800d803285f110c78f
Embedded Videos do not Play in Microsoft PowerPoint in CLM Computer Labs,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=72fc1e4a1b1af4d01b31113fad4bcb72
CRCS: Submit a Proposal to Drop an Undergraduate Minor Program in Curriculum: 2 Proposal Initiato r and Submitter Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=78dbf0841bbbbc14108915ff034bcbe0
Box: Is my Data Stored in the U.S.?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=863691711b1670d01b31113fad4bcbae
"Kaltura: Edit Captions Ordered Prior to September 3rd, 2019",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9d031cfbdba0bc907fb5266e1396192a
Cornerstone: Asset Importer and Supported File Types,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1559f741db5b505029b24a2813961967
Canvas: Student Annotation Submissions,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=71154fe0db61f85029b24a2813961990
Box: Learning and Instructional Resources,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=81f2ed41dbdd6c102c4f9e74f3961907
How to Contact the Service Management Oﬀice (SMO),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=969e8ecedb4ff4546ff9e1f5ca9619bd
Oﬀice 365: MyAnalytics,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cbb97f45db5b505029b24a28139619aa
ORIS-SIMS: IAF Data Entry - Basic Info tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d27d80dcdb96f8506ff9e1f5ca9619fa
Data Warehouse: Student Praxis and PDE Certification Data (student),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f1aa485cdb59e3804222778ebf96198f
Canvas LTI: CopyGroups,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=27934b1a1b4eff407746766dcc4bcb35
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 10 Admissions Anal ysis Form,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6470cbda1b20e05013b599ba234bcbf9
ORIS- SIMS: PSSUB Budget/Payment,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=64ae6a591bb63450108915ff034bcb9d
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 3 Program Definitio n,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a5af76311b5c281413b599ba234bcbd4
ORIS- SIMS: PSSUB Request Form Reminder,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=a5d2c07bdb51f0507fb5266e1396193e
ORIS- SIMS: IAF Roles,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c092e1f3db59f0507fb5266e13961900
ORIS- SIMS: Creating a New IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dea9e93fdb59f0507fb5266e13961975
ORIS- SIMS: Compliance Checks - Checklist,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=ebeca98fdb9df8502c4f9e74f39619fc
NDA Support Home,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fa29a9001b3a30101b31113fad4bcb83
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 6 Program Bulle tin Outline Step 1,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=fe9cf27d1b98281413b599ba234bcb1a
ORIS- SIMS: Distribute Tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0ff802e21b93b050108915ff034bcbfb
Where do I see my final exam schedule?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=287f752fdbd3bc506ff9e1f5ca9619a5
ORIS - iLab: iLab Account Disabled,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2a944c8bdbaa74d46ff9e1f5ca96193b
ORIS-SIMS: Export Control Approvals,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2c5bff2b1b75b01413b599ba234bcbf3
"CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 8 Prescribed, A dditional, and Supporting Courses",https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2e5872791b18281413b599ba234bcbff
ORIS- SIMS: PSSUB Support Home,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=38c8a21adb91701029b24a28139619f9
ORIS-SIMS: Creating an Internal Order Number,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=4c1bd24bdbd93c502c4f9e74f39619b8
Oﬀice 365: Add a Shared Outlook Calendar to a Microsoft Team,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=6a44b40fdb0bfc546ff9e1f5ca9619d6
Zoom: Participating in a Zoom Webinar Quick Start Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8392b287db677c909cde83aa139619b4
ORIS-SIMS: Budget Explorer,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=adb3321ddba238549cde83aa13961910
University Communication Service Options for Remote Users,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=c184d533db7e20d0816667e8139619ed
SIMBA - How to see where a document is in the workflow,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cc8a7b151bc7f414108915ff034bcb9c
ORIS- SIMS: PI Approval,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=cdaee32edb9d341029b24a281396191f
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 6 Program Bulletin Outline Step 1,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d2c08b5e1b20e05013b599ba234bcbc6
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 12 Consultation Re quest,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d86e7a5e1beca05013b599ba234bcbaf
SIMSreports Support Home,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0eef69ce1b833c141b31113fad4bcb6b
ORIS-SIMS: Category I & V Line Items,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=26e6cb15db2638549cde83aa139619f7
Qualtrics: Using Skip Logic and Branch Logic,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=51a971bcdbabac547fb5266e139619dc
ORIS- SIMS: Navigating the IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=54492dfbdb59f0507fb5266e1396198a
How can I use my software license?,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=5c665188dbe3105429b24a28139619da
LinkedIn: Build Your LinkedIn Network at Penn State,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=772e471bdbc7f4946ff9e1f5ca9619d3
ORIS-SIMS: SIMBA Field Mapping,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b6a7fc051bb7fcd01b31113fad4bcb10
Zoom: Using Zoom with Polycom Quick Start Guide,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b9113be4dbfbf8d09cde83aa139619ed
Box Collections and New User Interface (UI),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=0cc60ac5db8374149cde83aa13961978
Google Workspace: Transitioning to Google Apps from Oﬀice 365 Apps,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=1f58cea5db1fb4106ff9e1f5ca961921
myResearch Portal,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=451064f3db2abcd46ff9e1f5ca9619ea
ORIS-SIMS: IAF Data Entry - Account Setup tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=76ace657db99bc502c4f9e74f39619cf
ORIS-SIMS: IAF Data Entry - Budget tab,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=8f431297db19bc502c4f9e74f3961992
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 3 Program Defi nition,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=98d187961b60e05013b599ba234bcb00
OOE: Workfront - Jumpseat User Mapping,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=9a1bdb68db91241029b24a28139619cc
LinkedIn Learning: Quick Start Guide for Faculty and Staﬀ,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=af88194bdb6bf8909cde83aa139619c7
Using Box Collections,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=b9afe289db83b4149cde83aa13961916
ORIS- SIMS: Notification of Log Match (Match Notice),https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=bf5d79df1b4b7c54108915ff034bcb4e
ORIS- SIMS: How to delete an IAF,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=d8eac4de1bd5fc5413b599ba234bcb5d
CRCS: Submit a Proposal to Change an Undergraduate Minor Program in Curriculum: 10 Consultation Request,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=dad00f5e1b20e05013b599ba234bcbdd
ORIS- SIMS: AIAF Standard Workflow Process,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=f25a49351b99385413b599ba234bcb69
ORIS- SIMS: Delegate Access to Archived Financial (IBIS) Information,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=09c418841b29305013b599ba234bcbee
Using Box Collections with iOS Devices,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=16b6655bdb20901029b24a2813961925
Qualtrics: Using Survey Blocks,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=2b49f5f8dbabac547fb5266e13961911
ORIS-SIMS: myResearch Portal: How to Delegate Access to your myResearch Portal Information,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=31bec4bbdb5d30902c4f9e74f3961920
CRCS: Submit a Proposal to Add an Undergraduate Minor Program in Curriculum: 7 Program Bulletin Outline Step 2,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=3312cb1a1b60e05013b599ba234bcb2e
ORIS- SIMS: How to request a SIMS person addition,https://pennstate.service-now.com/kb?id=kb_article_view&sys_kb_id=37f24c921bd5fc5413b599ba234bcb8f
